! SNAP.TBL
!
! This table contains aviation VOR points and all VOR-relative points.
! VOR-relative points, or 'snapable' points are all points relative to
! individual VOR points located on a 16 point compass in 10nm intervals.
!
! The format for the file is given below, with the number of characters in
! parentheses.
!
!!
! Log:
! J. Wu/SAIC	        01/05   Created table
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!STID    STNM   NAME                            ST CO   LAT    LON   ELV  PRI
!(8)     (6)    (32)                            (2)(2)  (5)    (6)   (5)  (2)
PQI00126      9 20NW_PQI                         -  -   4701  -6844     0  2
PQI00127      9 30NW_PQI                         -  -   4712  -6861     0  2
PQI00128      9 40NW_PQI                         -  -   4724  -6878     0  2
PQI00129      9 50NW_PQI                         -  -   4736  -6896     0  2
PQI00130      9 80NW_PQI                         -  -   4770  -6949     0  2
PQI00131      9 90NW_PQI                         -  -   4782  -6967     0  2
PQI00132      9 20NNW_PQI                        -  -   4708  -6828     0  2
PQI00133      9 30NNW_PQI                        -  -   4723  -6837     0  2
PQI00134      9 40NNW_PQI                        -  -   4738  -6847     0  2
PQI00135      9 50NNW_PQI                        -  -   4754  -6856     0  2
PQI00136      9 60NNW_PQI                        -  -   4769  -6866     0  2
PQI00137      9 70NNW_PQI                        -  -   4785  -6875     0  2
PQI00138      9 80NNW_PQI                        -  -   4800  -6885     0  2
PQI00139      9 90NNW_PQI                        -  -   4815  -6895     0  2
PQI00140      9 100NNW_PQI                       -  -   4830  -6905     0  2
PQI00141      9 110NNW_PQI                       -  -   4846  -6915     0  2
PQI00142      9 120NNW_PQI                       -  -   4861  -6925     0  2
PQI00143      9 130NNW_PQI                       -  -   4876  -6935     0  2
PQI00144      9 140NNW_PQI                       -  -   4892  -6945     0  2
PQI00145      9 150NNW_PQI                       -  -   4907  -6955     0  2
PQI00146      9 160NNW_PQI                       -  -   4922  -6965     0  2
PQI00147      9 170NNW_PQI                       -  -   4937  -6975     0  2
MLT00000      9 MLT                              -  -   4558  -6852     0  1
MLT00001      9 20ESE_MLT                        -  -   4545  -6808     0  2
MLT00002      9 20SE_MLT                         -  -   4534  -6818     0  2
MLT00003      9 30SE_MLT                         -  -   4523  -6802     0  2
MLT00004      9 40SE_MLT                         -  -   4511  -6785     0  2
MLT00005      9 50SE_MLT                         -  -   4499  -6769     0  2
MLT00006      9 60SE_MLT                         -  -   4487  -6752     0  2
MLT00007      9 70SE_MLT                         -  -   4475  -6736     0  2
MLT00008      9 20SSE_MLT                        -  -   4527  -6834     0  2
MLT00009      9 30SSE_MLT                        -  -   4512  -6825     0  2
MLT00010      9 40SSE_MLT                        -  -   4496  -6816     0  2
MLT00011      9 20S_MLT                          -  -   4525  -6852     0  2
MLT00012      9 30S_MLT                          -  -   4508  -6852     0  2
MLT00013      9 20SSW_MLT                        -  -   4527  -6870     0  2
MLT00014      9 30SSW_MLT                        -  -   4512  -6879     0  2
MLT00015      9 20SW_MLT                         -  -   4534  -6886     0  2
MLT00016      9 30SW_MLT                         -  -   4523  -6902     0  2
MLT00017      9 20WSW_MLT                        -  -   4545  -6896     0  2
MLT00018      9 30WSW_MLT                        -  -   4539  -6918     0  2
MLT00019      9 40WSW_MLT                        -  -   4532  -6940     0  2
MLT00020      9 20W_MLT                          -  -   4558  -6900     0  2
MLT00021      9 30W_MLT                          -  -   4558  -6923     0  2
MLT00022      9 40W_MLT                          -  -   4558  -6947     0  2
MLT00023      9 50W_MLT                          -  -   4557  -6971     0  2
MLT00024      9 60W_MLT                          -  -   4557  -6995     0  2
MLT00025      9 20WNW_MLT                        -  -   4571  -6896     0  2
MLT00026      9 30WNW_MLT                        -  -   4577  -6918     0  2
MLT00027      9 40WNW_MLT                        -  -   4583  -6940     0  2
MLT00028      9 50WNW_MLT                        -  -   4589  -6963     0  2
MLT00029      9 60WNW_MLT                        -  -   4595  -6985     0  2
MLT00030      9 20NW_MLT                         -  -   4582  -6886     0  2
MLT00031      9 30NW_MLT                         -  -   4593  -6903     0  2
MLT00032      9 40NW_MLT                         -  -   4605  -6920     0  2
MLT00033      9 50NW_MLT                         -  -   4617  -6937     0  2
MLT00034      9 20NNW_MLT                        -  -   4589  -6870     0  2
BGR00000      9 BGR                              -  -   4484  -6887     0  1
BGR00001      9 20ENE_BGR                        -  -   4497  -6844     0  2
BGR00002      9 20E_BGR                          -  -   4484  -6840     0  2
BGR00003      9 30E_BGR                          -  -   4484  -6817     0  2
BGR00004      9 40E_BGR                          -  -   4484  -6793     0  2
BGR00005      9 20ESE_BGR                        -  -   4471  -6844     0  2
BGR00006      9 30ESE_BGR                        -  -   4465  -6822     0  2
BGR00007      9 40ESE_BGR                        -  -   4458  -6801     0  2
BGR00008      9 50ESE_BGR                        -  -   4452  -6779     0  2
BGR00009      9 60ESE_BGR                        -  -   4445  -6758     0  2
BGR00010      9 70ESE_BGR                        -  -   4438  -6736     0  2
BGR00011      9 20SE_BGR                         -  -   4460  -6854     0  2
BGR00012      9 30SE_BGR                         -  -   4449  -6837     0  2
BGR00013      9 40SE_BGR                         -  -   4437  -6821     0  2
BGR00014      9 50SE_BGR                         -  -   4425  -6805     0  2
BGR00015      9 60SE_BGR                         -  -   4413  -6789     0  2
BGR00016      9 70SE_BGR                         -  -   4401  -6772     0  2
BGR00017      9 80SE_BGR                         -  -   4389  -6756     0  2
BGR00018      9 90SE_BGR                         -  -   4377  -6740     0  2
BGR00019      9 100SE_BGR                        -  -   4365  -6724     0  2
BGR00020      9 110SE_BGR                        -  -   4353  -6708     0  2
BGR00021      9 20SSE_BGR                        -  -   4453  -6869     0  2
BGR00022      9 30SSE_BGR                        -  -   4438  -6860     0  2
BGR00023      9 40SSE_BGR                        -  -   4422  -6851     0  2
BGR00024      9 50SSE_BGR                        -  -   4407  -6843     0  2
BGR00025      9 60SSE_BGR                        -  -   4392  -6834     0  2
BGR00026      9 70SSE_BGR                        -  -   4376  -6825     0  2
BGR00027      9 80SSE_BGR                        -  -   4361  -6817     0  2
BGR00028      9 90SSE_BGR                        -  -   4345  -6808     0  2
BGR00029      9 100SSE_BGR                       -  -   4330  -6799     0  2
BGR00030      9 110SSE_BGR                       -  -   4314  -6791     0  2
BGR00031      9 120SSE_BGR                       -  -   4299  -6782     0  2
BGR00032      9 130SSE_BGR                       -  -   4283  -6774     0  2
BGR00033      9 140SSE_BGR                       -  -   4268  -6766     0  2
BGR00034      9 20S_BGR                          -  -   4451  -6887     0  2
BGR00035      9 30S_BGR                          -  -   4434  -6887     0  2
BGR00036      9 40S_BGR                          -  -   4417  -6887     0  2
BGR00037      9 50S_BGR                          -  -   4401  -6887     0  2
BGR00038      9 60S_BGR                          -  -   4384  -6887     0  2
BGR00039      9 70S_BGR                          -  -   4367  -6887     0  2
BGR00040      9 80S_BGR                          -  -   4351  -6887     0  2
BGR00041      9 20SSW_BGR                        -  -   4453  -6905     0  2
BGR00042      9 30SSW_BGR                        -  -   4438  -6914     0  2
BGR00043      9 40SSW_BGR                        -  -   4422  -6923     0  2
BGR00044      9 50SSW_BGR                        -  -   4407  -6931     0  2
BGR00045      9 60SSW_BGR                        -  -   4392  -6940     0  2
BGR00046      9 20SW_BGR                         -  -   4460  -6920     0  2
BGR00047      9 30SW_BGR                         -  -   4449  -6937     0  2
BGR00048      9 40SW_BGR                         -  -   4437  -6953     0  2
BGR00049      9 50SW_BGR                         -  -   4425  -6969     0  2
BGR00050      9 60SW_BGR                         -  -   4413  -6985     0  2
BGR00051      9 20WSW_BGR                        -  -   4471  -6930     0  2
BGR00052      9 30WSW_BGR                        -  -   4465  -6952     0  2
BGR00053      9 40WSW_BGR                        -  -   4458  -6973     0  2
BGR00054      9 50WSW_BGR                        -  -   4452  -6995     0  2
BGR00055      9 60WSW_BGR                        -  -   4445  -7016     0  2
BGR00056      9 70WSW_BGR                        -  -   4438  -7038     0  2
BGR00057      9 20W_BGR                          -  -   4484  -6934     0  2
BGR00058      9 30W_BGR                          -  -   4484  -6957     0  2
BGR00059      9 40W_BGR                          -  -   4484  -6981     0  2
BGR00060      9 50W_BGR                          -  -   4483  -7004     0  2
BGR00061      9 60W_BGR                          -  -   4483  -7028     0  2
BGR00062      9 20WNW_BGR                        -  -   4497  -6930     0  2
BGR00063      9 30WNW_BGR                        -  -   4503  -6952     0  2
BGR00064      9 40WNW_BGR                        -  -   4509  -6974     0  2
BGR00065      9 50WNW_BGR                        -  -   4515  -6996     0  2
BGR00066      9 20NW_BGR                         -  -   4508  -6920     0  2
BGR00067      9 30NW_BGR                         -  -   4519  -6937     0  2
ACK00000      9 ACK                              -  -   4128  -7003     0  1
ACK00001      9 20N_ACK                          -  -   4161  -7003     0  2
ACK00002      9 30N_ACK                          -  -   4178  -7003     0  2
ACK00003      9 20NNE_ACK                        -  -   4159  -6986     0  2
ACK00004      9 30NNE_ACK                        -  -   4174  -6977     0  2
ACK00005      9 40NNE_ACK                        -  -   4189  -6969     0  2
ACK00006      9 50NNE_ACK                        -  -   4205  -6960     0  2
ACK00007      9 20NE_ACK                         -  -   4152  -6972     0  2
ACK00008      9 30NE_ACK                         -  -   4163  -6956     0  2
ACK00009      9 40NE_ACK                         -  -   4175  -6940     0  2
ACK00010      9 50NE_ACK                         -  -   4187  -6924     0  2
ACK00011      9 60NE_ACK                         -  -   4198  -6908     0  2
ACK00012      9 70NE_ACK                         -  -   4210  -6892     0  2
ACK00013      9 80NE_ACK                         -  -   4222  -6876     0  2
ACK00014      9 90NE_ACK                         -  -   4233  -6860     0  2
ACK00015      9 100NE_ACK                        -  -   4245  -6843     0  2
ACK00016      9 20ENE_ACK                        -  -   4141  -6962     0  2
ACK00017      9 30ENE_ACK                        -  -   4147  -6941     0  2
ACK00018      9 40ENE_ACK                        -  -   4153  -6921     0  2
ACK00019      9 50ENE_ACK                        -  -   4159  -6900     0  2
ACK00020      9 60ENE_ACK                        -  -   4166  -6879     0  2
ACK00021      9 70ENE_ACK                        -  -   4172  -6859     0  2
ACK00022      9 80ENE_ACK                        -  -   4178  -6838     0  2
ACK00023      9 90ENE_ACK                        -  -   4184  -6817     0  2
ACK00024      9 100ENE_ACK                       -  -   4190  -6796     0  2
ACK00025      9 110ENE_ACK                       -  -   4196  -6775     0  2
ACK00026      9 120ENE_ACK                       -  -   4202  -6754     0  2
ACK00027      9 130ENE_ACK                       -  -   4208  -6733     0  2
ACK00028      9 140ENE_ACK                       -  -   4214  -6712     0  2
ACK00029      9 150ENE_ACK                       -  -   4219  -6691     0  2
ACK00030      9 160ENE_ACK                       -  -   4225  -6670     0  2
ACK00031      9 170ENE_ACK                       -  -   4231  -6649     0  2
ACK00032      9 20E_ACK                          -  -   4128  -6959     0  2
ACK00033      9 30E_ACK                          -  -   4128  -6937     0  2
ACK00034      9 40E_ACK                          -  -   4128  -6914     0  2
ACK00035      9 50E_ACK                          -  -   4127  -6892     0  2
ACK00036      9 60E_ACK                          -  -   4127  -6870     0  2
ACK00037      9 70E_ACK                          -  -   4127  -6848     0  2
ACK00038      9 80E_ACK                          -  -   4127  -6826     0  2
ACK00039      9 90E_ACK                          -  -   4126  -6804     0  2
ACK00040      9 100E_ACK                         -  -   4126  -6781     0  2
ACK00041      9 110E_ACK                         -  -   4125  -6759     0  2
ACK00042      9 120E_ACK                         -  -   4125  -6737     0  2
ACK00043      9 130E_ACK                         -  -   4124  -6715     0  2
ACK00044      9 140E_ACK                         -  -   4124  -6693     0  2
ACK00045      9 150E_ACK                         -  -   4123  -6671     0  2
ACK00046      9 160E_ACK                         -  -   4123  -6649     0  2
ACK00047      9 170E_ACK                         -  -   4122  -6626     0  2
ACK00048      9 180E_ACK                         -  -   4121  -6604     0  2
ACK00049      9 190E_ACK                         -  -   4120  -6582     0  2
ACK00050      9 200E_ACK                         -  -   4120  -6560     0  2
ACK00051      9 210E_ACK                         -  -   4119  -6538     0  2
ACK00052      9 220E_ACK                         -  -   4118  -6516     0  2
ACK00053      9 230E_ACK                         -  -   4117  -6494     0  2
ACK00054      9 240E_ACK                         -  -   4116  -6472     0  2
ACK00055      9 250E_ACK                         -  -   4115  -6450     0  2
ACK00056      9 20ESE_ACK                        -  -   4115  -6962     0  2
ACK00057      9 30ESE_ACK                        -  -   4109  -6942     0  2
ACK00058      9 40ESE_ACK                        -  -   4102  -6921     0  2
ACK00059      9 50ESE_ACK                        -  -   4096  -6901     0  2
ACK00060      9 60ESE_ACK                        -  -   4089  -6881     0  2
ACK00061      9 70ESE_ACK                        -  -   4083  -6861     0  2
ACK00062      9 80ESE_ACK                        -  -   4076  -6840     0  2
ACK00063      9 90ESE_ACK                        -  -   4069  -6820     0  2
ACK00064      9 100ESE_ACK                       -  -   4062  -6800     0  2
ACK00065      9 110ESE_ACK                       -  -   4056  -6780     0  2
ACK00066      9 120ESE_ACK                       -  -   4049  -6760     0  2
ACK00067      9 130ESE_ACK                       -  -   4042  -6740     0  2
ACK00068      9 140ESE_ACK                       -  -   4035  -6720     0  2
ACK00069      9 150ESE_ACK                       -  -   4028  -6700     0  2
ACK00070      9 160ESE_ACK                       -  -   4021  -6681     0  2
ACK00071      9 170ESE_ACK                       -  -   4015  -6661     0  2
ACK00072      9 180ESE_ACK                       -  -   4008  -6641     0  2
ACK00073      9 190ESE_ACK                       -  -   4001  -6621     0  2
ACK00074      9 200ESE_ACK                       -  -   3993  -6602     0  2
ACK00075      9 210ESE_ACK                       -  -   3986  -6582     0  2
