
 GRID FILE: $HDS/96040800_ngm211.gem                                                

 GRID NAVIGATION: 
     PROJECTION:          LCC                 
     ANGLES:                25.0   -95.0    25.0
     GRID SIZE:           93  65
     LL CORNER:              12.19   -133.46
     UR CORNER:              57.29    -49.38

 GRID ANALYSIS BLOCK: 
      UNKNOWN ANALYSIS TYPE 

 Number of grids in file:   964

 Maximum number of grids in file:   1500

  NUM       TIME1              TIME2           LEVL1 LEVL2  VCORD PARM
  395     960408/0000F018                        400         PRES RELH        
  396     960408/0000F018                        400         PRES HGHT        
  397     960408/0000F018                        400         PRES UREL        
  398     960408/0000F018                        400         PRES VREL        
  399     960408/0000F018                        400         PRES OMEGA       
  400     960408/0000F018                        350         PRES TMPK        
  401     960408/0000F018                        350         PRES RELH        
  402     960408/0000F018                        350         PRES UREL        
  403     960408/0000F018                        350         PRES VREL        
  404     960408/0000F018                        300         PRES TMPK        
  405     960408/0000F018                        300         PRES RELH        
  406     960408/0000F018                        300         PRES HGHT        
  407     960408/0000F018                        300         PRES UREL        
  408     960408/0000F018                        300         PRES VREL        
  409     960408/0000F018                        300         PRES OMEGA       
  410     960408/0000F018                        250         PRES TMPK        
  411     960408/0000F018                        250         PRES RELH        
  412     960408/0000F018                        250         PRES HGHT        
  413     960408/0000F018                        250         PRES UREL        
  414     960408/0000F018                        250         PRES VREL        
  415     960408/0000F018                        250         PRES OMEGA       
  416     960408/0000F018                        250         PRES AVOR        
  417     960408/0000F018                        200         PRES TMPK        
  418     960408/0000F018                        200         PRES RELH        
  419     960408/0000F018                        200         PRES HGHT        
  420     960408/0000F018                        200         PRES UREL        
  421     960408/0000F018                        200         PRES VREL        
  422     960408/0000F018                        200         PRES OMEGA       
  423     960408/0000F018                        150         PRES TMPK        
  424     960408/0000F018                        150         PRES RELH        
  425     960408/0000F018                        150         PRES HGHT        
  426     960408/0000F018                        150         PRES UREL        
  427     960408/0000F018                        150         PRES VREL        
  428     960408/0000F018                        150         PRES OMEGA       
  429     960408/0000F018                        100         PRES TMPK        
  430     960408/0000F018                        100         PRES RELH        
  431     960408/0000F018                        100         PRES HGHT        
  432     960408/0000F018                        100         PRES UREL        
  433     960408/0000F018                        100         PRES VREL        
  434     960408/0000F018                        100         PRES OMEGA       
  435     960408/0000F024                          0  10000  SGMA PWTR        
  436     960408/0000F024                          0         PRES PMSL        
  437     960408/0000F024                          0         PRES PRES        
  438     960408/0000F024                          0         PRES C12M        
  439     960408/0000F024                          0         PRES P12M        
  440     960408/0000F024                       1000         PRES TMPK        
  441     960408/0000F024                       1000         PRES RELH        
  442     960408/0000F024                       1000         PRES HGHT        
  443     960408/0000F024                       1000         PRES UREL        
  444     960408/0000F024                       1000         PRES VREL        
  445     960408/0000F024                        950         PRES TMPK        
  446     960408/0000F024                        950         PRES RELH        
  447     960408/0000F024                        950         PRES HGHT        
  448     960408/0000F024                        950         PRES UREL        
  449     960408/0000F024                        950         PRES VREL        
  450     960408/0000F024                        900         PRES TMPK        
  451     960408/0000F024                        900         PRES RELH        
  452     960408/0000F024                        900         PRES UREL        
  453     960408/0000F024                        900         PRES VREL        
  454     960408/0000F024                        850         PRES TMPK        
  455     960408/0000F024                        850         PRES RELH        
  456     960408/0000F024                        850         PRES HGHT        
  457     960408/0000F024                        850         PRES UREL        
  458     960408/0000F024                        850         PRES VREL        
  459     960408/0000F024                        850         PRES OMEGA       
  460     960408/0000F024                        850         PRES AVOR        
  461     960408/0000F024                        800         PRES TMPK        
  462     960408/0000F024                        800         PRES RELH        
  463     960408/0000F024                        800         PRES UREL        
  464     960408/0000F024                        800         PRES VREL        
  465     960408/0000F024                        750         PRES TMPK        
  466     960408/0000F024                        750         PRES RELH        
  467     960408/0000F024                        750         PRES UREL        
  468     960408/0000F024                        750         PRES VREL        
  469     960408/0000F024                        700         PRES TMPK        
  470     960408/0000F024                        700         PRES RELH        
  471     960408/0000F024                        700         PRES HGHT        
  472     960408/0000F024                        700         PRES UREL        
  473     960408/0000F024                        700         PRES VREL        
  474     960408/0000F024                        700         PRES OMEGA       
  475     960408/0000F024                        700         PRES AVOR        
  476     960408/0000F024                        650         PRES TMPK        
  477     960408/0000F024                        650         PRES RELH        
  478     960408/0000F024                        650         PRES UREL        
  479     960408/0000F024                        650         PRES VREL        
  480     960408/0000F024                        600         PRES TMPK        
  481     960408/0000F024                        600         PRES RELH        
  482     960408/0000F024                        600         PRES UREL        
  483     960408/0000F024                        600         PRES VREL        
  484     960408/0000F024                        550         PRES TMPK        
  485     960408/0000F024                        550         PRES RELH        
  486     960408/0000F024                        550         PRES UREL        
  487     960408/0000F024                        550         PRES VREL        
  488     960408/0000F024                        500         PRES TMPK        
  489     960408/0000F024                        500         PRES RELH        
  490     960408/0000F024                        500         PRES HGHT        
  491     960408/0000F024                        500         PRES UREL        
  492     960408/0000F024                        500         PRES VREL        
  493     960408/0000F024                        500  1000   PRES LIFT        
  494     960408/0000F024                        500         PRES OMEGA       
  495     960408/0000F024                        500         PRES AVOR        
  496     960408/0000F024                        450         PRES TMPK        
  497     960408/0000F024                        450         PRES RELH        
  498     960408/0000F024                        450         PRES UREL        
  499     960408/0000F024                        450         PRES VREL        
  500     960408/0000F024                        400         PRES TMPK        
  501     960408/0000F024                        400         PRES RELH        
  502     960408/0000F024                        400         PRES HGHT        
  503     960408/0000F024                        400         PRES UREL        
  504     960408/0000F024                        400         PRES VREL        
  505     960408/0000F024                        400         PRES OMEGA       
  506     960408/0000F024                        350         PRES TMPK        
  507     960408/0000F024                        350         PRES RELH        
  508     960408/0000F024                        350         PRES UREL        
  509     960408/0000F024                        350         PRES VREL        
  510     960408/0000F024                        300         PRES TMPK        
  511     960408/0000F024                        300         PRES RELH        
  512     960408/0000F024                        300         PRES HGHT        
  513     960408/0000F024                        300         PRES UREL        
  514     960408/0000F024                        300         PRES VREL        
  515     960408/0000F024                        300         PRES OMEGA       
  516     960408/0000F024                        250         PRES TMPK        
  517     960408/0000F024                        250         PRES RELH        
  518     960408/0000F024                        250         PRES HGHT        
  519     960408/0000F024                        250         PRES UREL        
  520     960408/0000F024                        250         PRES VREL        
  521     960408/0000F024                        250         PRES OMEGA       
  522     960408/0000F024                        250         PRES AVOR        
  523     960408/0000F024                        200         PRES TMPK        
  524     960408/0000F024                        200         PRES RELH        
  525     960408/0000F024                        200         PRES HGHT        
  526     960408/0000F024                        200         PRES UREL        
  527     960408/0000F024                        200         PRES VREL        
  528     960408/0000F024                        200         PRES OMEGA       
  529     960408/0000F024                        150         PRES TMPK        
  530     960408/0000F024                        150         PRES RELH        
  531     960408/0000F024                        150         PRES HGHT        
  532     960408/0000F024                        150         PRES UREL        
  533     960408/0000F024                        150         PRES VREL        
  534     960408/0000F024                        150         PRES OMEGA       
  535     960408/0000F024                        100         PRES TMPK        
  536     960408/0000F024                        100         PRES RELH        
  537     960408/0000F024                        100         PRES HGHT        
  538     960408/0000F024                        100         PRES UREL        
  539     960408/0000F024                        100         PRES VREL        
  540     960408/0000F024                        100         PRES OMEGA       
  541     960408/0000F030                          0  10000  SGMA PWTR        
  542     960408/0000F030                          0         PRES PMSL        
  543     960408/0000F030                          0         PRES PRES        
  544     960408/0000F030                          0         PRES C06M        
  545     960408/0000F030                          0         PRES P06M        
  546     960408/0000F030                       1000         PRES TMPK        
  547     960408/0000F030                       1000         PRES RELH        
  548     960408/0000F030                       1000         PRES HGHT        
  549     960408/0000F030                       1000         PRES UREL        
  550     960408/0000F030                       1000         PRES VREL        
  551     960408/0000F030                        950         PRES TMPK        
  552     960408/0000F030                        950         PRES RELH        
  553     960408/0000F030                        950         PRES HGHT        
  554     960408/0000F030                        950         PRES UREL        
  555     960408/0000F030                        950         PRES VREL        
  556     960408/0000F030                        900         PRES TMPK        
  557     960408/0000F030                        900         PRES RELH        
  558     960408/0000F030                        900         PRES UREL        
  559     960408/0000F030                        900         PRES VREL        
  560     960408/0000F030                        850         PRES TMPK        
  561     960408/0000F030                        850         PRES RELH        
  562     960408/0000F030                        850         PRES HGHT        
  563     960408/0000F030                        850         PRES UREL        
  564     960408/0000F030                        850         PRES VREL        
  565     960408/0000F030                        850         PRES OMEGA       
  566     960408/0000F030                        850         PRES AVOR        
  567     960408/0000F030                        800         PRES TMPK        
